2015-09-23 11:16:24.624 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [AUS.IDX/AUD], using default - 1
2015-09-23 11:16:24.624 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [AUS.IDX/AUD], using default - 1
2015-09-23 11:16:24.625 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [EUR/SEK], using default - 1
2015-09-23 11:16:24.626 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [EUR/SEK], using default - 1
2015-09-23 11:16:24.626 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [USD/SEK], using default - 1
2015-09-23 11:16:24.627 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [USD/SEK], using default - 1
2015-09-23 11:16:24.627 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [USA500.IDX/USD], using default - 1
2015-09-23 11:16:24.628 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [USA500.IDX/USD], using default - 1
2015-09-23 11:16:24.629 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [USD/CNH], using default - 1
2015-09-23 11:16:24.629 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [USD/CNH], using default - 1
2015-09-23 11:16:24.630 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [USATECH.IDX/USD], using default - 1
2015-09-23 11:16:24.630 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [USATECH.IDX/USD], using default - 1
2015-09-23 11:16:25.031 WARN  com.dukascopy.charts.data.datacache.CacheManager - Cannot delete lock file [C:\Users\Balázs\AppData\Local\JForex\.cache\lock0.lck]
2015-09-23 11:16:25.113 WARN  com.dukascopy.charts.data.datacache.FeedDataProvider - JStore is disabled for the current user
2015-09-23 11:16:25.152 INFO  com.dukascopy.charts.data.datacache.ccheck.MissingFileEntryManager - Starting to analyze all cache for mffolder.
2015-09-23 11:16:25.161 INFO  com.dukascopy.charts.data.datacache.ccheck.MissingFileEntryManager - Finished all cache analization for mffolder! Duration [9] ms
2015-09-23 11:16:26.128 INFO  com.dukascopy.dds4.transport.client.ClientProtocolHandler - TcpNoDelay=false
2015-09-23 11:16:26.734 INFO  com.dukascopy.dds4.transport.client.ClientConnector - Primary connect successfull, primarySession is [MinaIoSessionWrapper [session=(SOCKET, R: d-ja-gva-141-194.dukascopy.com/194.8.15.194:10443, L: /192.168.1.177:58746, S: d-ja-gva-141-194.dukascopy.com/194.8.15.194:10443)]], address is [d-ja-gva-141-194.dukascopy.com/194.8.15.194:10443]
2015-09-23 11:16:26.834 INFO  com.dukascopy.dds2.greed.connection.GreedClientAuthorizationProvider - !!!:Thread[ClientConnector,5,main]
2015-09-23 11:16:27.893 WARN  com.dukascopy.api.impl.connect.WLabelData - White Label Image is not received
2015-09-23 11:16:27.896 INFO  singlejartest.Main - Connected
2015-09-23 11:16:28.226 INFO  com.dukascopy.dds4.transport.client.ClientConnector - Child session opened for [d-ja-gva-141-194.dukascopy.com/194.8.15.194:10443]
2015-09-23 11:16:37.812 INFO  singlejartest.Main - Subscribing instruments...
2015-09-23 11:16:51.119 INFO  singlejartest.Main - Downloading data
2015-09-23 11:17:06.209 INFO  singlejartest.Main - Starting strategy
2015-09-23 11:17:14.624 INFO  singlejartest.Main - Strategy started: 1
2015-09-23 11:17:35.351 INFO  singlejartest.Main - Getting prices before start time
2015-09-23 11:17:38.614 INFO  singlejartest.Main - Creating data loading threads
2015-09-23 11:17:39.319 INFO  singlejartest.Main - Getting prices before start time
2015-09-23 11:17:39.362 WARN  com.dukascopy.api.impl.connect.WLabelData - White Label Image is not received
2015-09-23 11:17:40.077 INFO  singlejartest.Main - Filling in-progress candles
2015-09-23 11:17:40.909 INFO  singlejartest.Main - Executing onStart
2015-09-23 11:17:41.719 INFO  singlejartest.Main - Running
